Number of Records,Offense,Relationship,Suspect Age At Incident,Suspect Gender,Victim Age At Incident,Victim Gender,Weapon Type,Alcohol,Call Date/Time,Dcf Notified,Drug Related,Id,Incident Number,Mental Health Related,Offense Violation Type Id
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,42,Male - M,30,Female - F,,1,9/11/2014 8:06:57 PM,0,0,370737,14BU025476,0,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Aquaintance - AQ,54,Male - M,33,Female - F,,,9/15/2014 12:55:06 PM,,0,373071,14BU025913,0,2249
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Aquaintance - AQ,54,Male - M,33,Female - F,,1,9/21/2014 1:00:07 PM,,0,377296,14BU026711,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Ex-Spouse -XS,20,Male - M,21,Female - F,,Yes,9/21/2014 1:14:08 PM,0,0,377261,14BU026712,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,20,Male - M,19,Female - F,,,9/22/2014 3:22:37 AM,,0,385633,14BU026768,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,34,Male - M,24,Female - F,,1,9/25/2014 12:57:26 AM,,0,379617,14BU027056,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,28,Female - F,36,Male - M,,1,9/26/2014 3:50:48 AM,,0,385638,14BU027172,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Ex-Spouse -XS,48,Male - M,46,Female - F,,Yes,9/27/2014 11:38:17 AM,0,0,381332,14BU027359,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,27,Male - M,29,Female - F,,,10/5/2014 10:02:49 PM,,0,387049,14BU028297,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,23,Male - M,21,Female - F,,,10/8/2014 8:47:54 AM,1,1,388624,14BU028538,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Ex-Spouse -XS,37,Male - M,24,Female - F,,Yes,10/9/2014 7:05:43 PM,1,0,389707,14BU028702,0,2235
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Parent - PA,17,Male - M,38,Female - F,,,10/11/2014 8:13:45 AM,1,0,390829,14BU028904,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,33,Male - M,19,Female - F,,Yes,10/14/2014 5:53:03 PM,0,1,393075,14BU029281,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Spouse - SE,57,Male - M,53,Female - F,,1,10/15/2014 2:00:00 PM,0,0,393624,14BU029364,0,2234
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,28,Male - M,35,Female - F,,Yes,10/15/2014 7:20:45 PM,0,0,393830,14BU029391,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,35,Female - F,28,Male - M,,Yes,10/15/2014 7:20:45 PM,0,0,393881,14BU029391,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Parent - PA,24,Male - M,51,Female - F,,Yes,10/17/2014 12:39:30 PM,0,0,394991,14BU029571,0,2249
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,28,Male - M,23,Female - F,,1,10/21/2014 1:13:39 AM,,0,397225,14BU029914,0,2249
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,32,Male - M,32,Female - F,,Yes,10/21/2014 3:03:41 PM,0,0,397545,14BU029952,0,2249
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Otherwise Known - OK,22,Male - M,52,Male - M,,,10/22/2014 1:05:44 PM,,0,398111,14BU030049,0,2235
1,Domestic Assault 13 VSA 1042 13B,Victim was Friend - FR,,,22,Female - F,,Yes,10/24/2014 2:40:39 PM,0,0,399419,14BU030275,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Friend - FR,26,Male - M,34,Female - F,,1,10/25/2014 5:40:08 AM,,0,399844,14BU030352,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,38,Male - M,36,Female - F,,1,10/27/2014 10:30:02 PM,,1,401348,14BU030580,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Step-Sibling - SS,22,Male - M,20,Male - M,,,10/30/2014 2:27:07 AM,,1,402752,14BU030804,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,26,Male - M,28,Female - F,,Yes,11/1/2014 3:05:04 PM,0,0,405201,14BU031125,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,26,Male - M,28,Female - F,,Yes,11/1/2014 3:05:04 PM,0,0,404729,14BU031125,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,16,Female - F,17,Male - M,,Yes,11/1/2014 7:48:55 PM,1,0,404826,14BU031136,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,39,Male - M,28,Female - F,,,11/4/2014 9:28:15 AM,1,0,406208,14BU031338,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Step-Child - SC,39,Male - M,8,Male - M,,,11/4/2014 9:28:15 AM,1,0,407060,14BU031338,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,28,Male - M,33,Female - F,,Yes,11/11/2014 12:20:44 AM,1,0,410370,14BU031961,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,29,Male - M,18,Female - F,,1,11/11/2014 8:40:29 PM,,0,410819,14BU032034,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,31,Female - F,33,Male - M,,Yes,11/12/2014 1:16:54 PM,0,1,411222,14BU032075,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,24,Female - F,27,Male - M,,1,11/13/2014 9:39:01 PM,,0,412148,14BU032179,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Parent - PA,24,Male - M,71,Female - F,,,11/14/2014 7:06:32 PM,,0,412746,14BU032265,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,33,Male - M,38,Female - F,,,11/15/2014 3:39:14 PM,,0,413229,14BU032356,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Child - CH,30,Male - M,8,Female - F,,,11/16/2014 4:50:00 PM,1,0,413801,14BU032464,0,2235
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Child - CH,30,Male - M,11,Male - M,,,11/16/2014 4:50:00 PM,1,0,413801,14BU032464,0,2235
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,33,Male - M,45,Female - F,,Yes,11/17/2014 9:49:35 AM,0,0,414126,14BU032507,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,30,Male - M,28,Female - F,,1,11/18/2014 9:16:00 PM,,1,415112,14BU032641,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,26,Male - M,37,Female - F,,Yes,11/24/2014 5:37:16 PM,0,0,418525,14BU033159,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Spouse - SE,30,Male - M,26,Female - F,,,11/26/2014 4:06:54 PM,,0,419966,14BU033298,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Step-Parent - SP,16,Female - F,46,Male - M,,Yes,11/29/2014 1:50:42 PM,0,0,421458,14BU033509,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,43,Male - M,28,Female - F,,1,11/30/2014 10:44:04 PM,0,0,422384,14BU033679,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,40,Male - M,36,Female - F,,Yes,12/1/2014 10:44:26 PM,0,0,423123,14BU033763,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,33,Female - F,60,Female - F,,1,12/3/2014 6:53:59 PM,,0,424335,14BU033908,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,16,Male - M,37,Female - F,,Yes,12/6/2014 4:56:03 PM,1,0,426307,14BU034165,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,22,Male - M,21,Female - F,,1,12/6/2014 10:10:06 PM,,0,426500,14BU034195,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Neighbor - NE,54,Male - M,33,Female - F,,,12/10/2014 10:55:05 PM,,0,428959,14BU034520,1,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,35,Male - M,41,Female - F,,1,12/12/2014 10:15:44 PM,,0,430372,14BU034735,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,25,Male - M,21,Female - F,,1,12/13/2014 6:17:57 PM,,0,430842,14BU034809,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,25,Male - M,24,Female - F,,1,12/14/2014 6:34:08 PM,1,0,431476,14BU034886,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,16,Male - M,19,Female - F,,Yes,12/20/2014 5:31:37 PM,1,0,435447,14BU035451,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,34,Female - F,8,Female - F,,,12/20/2014 9:40:13 PM,1,0,435576,14BU035472,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was In-Law - IL,36,Male - M,56,Female - F,,,12/21/2014 12:09:47 PM,,0,435889,14BU035504,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,19,Male - M,18,Female - F,,1,12/23/2014 11:43:14 PM,0,0,437529,14BU035674,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Otherwise Known - OK,36,Male - M,56,Female - F,,,12/25/2014 1:07:07 PM,,0,438248,14BU035771,0,2249
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Spouse - SE,45,Male - M,42,Female - F,,1,12/26/2014 12:20:00 AM,,0,438451,14BU035798,0,2235
1,Domestic Assault 13 VSA 1042 13B,Victim was Child - CH,70,Female - F,46,Female - F,,Yes,12/28/2014 7:45:26 PM,0,0,440025,14BU035992,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,70,Female - F,72,Male - M,,Yes,12/28/2014 7:45:26 PM,0,0,440025,14BU035992,1,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Same Sex Relationship - HR,34,Male - M,28,Male - M,,Yes,12/29/2014 12:27:06 AM,0,0,440128,14BU036004,1,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,35,Female - F,70,Female - F,,,1/5/2015 1:09:42 AM,,0,444614,15BU000297,1,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Other Family Member - OF,25,Male - M,17,Female - F,,1,1/6/2015 7:21:03 PM,0,1,445798,15BU000414,0,2234
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Boyfriend/Girlfriend - BG,43,Male - M,37,Female - F,,1,1/6/2015 10:50:39 PM,,0,445880,15BU000427,0,2235
1,Domestic Assault 13 VSA 1042 13B,Victim was Otherwise Known - OK,54,Male - M,29,Female - F,,,1/7/2015 6:41:35 PM,,0,446409,15BU000490,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,16,Male - M,17,Female - F,,Yes,1/19/2015 6:59:41 PM,0,0,454141,15BU001603,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,20,Male - M,20,Female - F,,Yes,1/24/2015 2:46:40 PM,0,0,457339,15BU002042,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,20,Male - M,20,Female - F,,Yes,1/24/2015 2:46:40 PM,0,0,457455,15BU002042,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Step-Sibling - SS,31,Male - M,31,Male - M,,Yes,1/29/2015 9:43:06 PM,0,0,460724,15BU002481,0,2235
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,49,Male - M,45,Female - F,,1,1/30/2015 6:40:06 PM,,0,461230,15BU002532,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Otherwise Known - OK,28,Male - M,23,Female - F,,Yes,2/1/2015 1:05:47 PM,0,0,462157,15BU002684,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,,,28,Male - M,,Yes,2/4/2015 8:33:00 AM,1,0,463788,15BU002890,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,,,55,Male - M,,1,2/6/2015 9:32:18 PM,0,0,465620,15BU003102,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,,,52,Female - F,,,2/7/2015 1:27:55 PM,,0,465979,15BU003139,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,,,39,Male - M,,1,2/20/2015 12:49:06 AM,,0,473493,15BU004115,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,34,Male - M,44,Female - F,,1,2/21/2015 12:32:03 AM,,0,474267,15BU004207,1,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,33,Male - M,26,Female - F,,1,2/21/2015 12:30:38 PM,,0,474529,15BU004239,1,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Other Family Member - OF,37,Male - M,32,Male - M,,1,2/24/2015 3:07:46 AM,,0,475995,15BU004431,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Otherwise Known - OK,30,Male - M,39,Male - M,,,3/4/2015 4:14:19 PM,,0,481260,15BU005158,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Friend - FR,44,Male - M,9,Male - M,,1,3/6/2015 9:46:11 PM,1,0,482772,15BU005350,0,2235
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,23,Male - M,61,Male - M,,Yes,3/7/2015 1:47:26 PM,0,0,483193,15BU005394,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,30,Male - M,22,Female - F,,Yes,3/8/2015 8:57:07 PM,0,0,483907,15BU005489,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,33,Male - M,33,Female - F,,,3/12/2015 11:31:02 AM,1,0,486298,15BU005774,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,15,Female - F,51,Male - M,,,3/13/2015 1:20:45 PM,,0,487068,15BU005896,1,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Other Family Member - OF,60,Male - M,59,Male - M,,1,3/15/2015 5:25:38 AM,,0,488252,15BU006124,1,2235
1,Domestic Assault 13 VSA 1042 13B,Victim was Otherwise Known - OK,,,28,Male - M,,1,3/16/2015 3:22:40 AM,0,0,488668,15BU006186,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Other Family Member - OF,21,Male - M,36,Male - M,,,3/17/2015 8:07:31 AM,,0,489388,15BU006313,1,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,45,Male - M,27,Female - F,,Yes,3/17/2015 4:45:59 PM,0,0,489719,15BU006372,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,21,Female - F,22,Male - M,,1,3/17/2015 11:12:14 PM,0,0,489944,15BU006421,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Child - CH,47,Female - F,26,Female - F,,Yes,3/19/2015 5:38:21 PM,0,0,491301,15BU006590,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Friend - FR,20,Male - M,23,Male - M,,Yes,3/24/2015 5:11:35 PM,0,0,494485,15BU007075,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,23,Female - F,19,Female - F,,1,3/25/2015 9:22:21 PM,1,0,495289,15BU007180,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,19,Female - F,23,Female - F,,,3/25/2015 10:31:29 PM,,0,495311,15BU007183,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,25,Male - M,19,Female - F,,Yes,3/26/2015 10:05:03 AM,0,0,495557,15BU007207,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,15,Male - M,12,Male - M,,,3/26/2015 6:26:20 PM,1,0,495973,15BU007261,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,15,Male - M,15,Male - M,,,3/26/2015 6:26:20 PM,1,0,495858,15BU007261,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Otherwise Known - OK,21,Female - F,21,Female - F,,,4/2/2015 2:06:36 AM,,0,500064,15BU007905,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Boyfriend/Girlfriend - BG,53,Male - M,45,Female - F,,1,4/4/2015 2:38:52 AM,,0,501676,15BU008141,0,2235
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Ex-Spouse -XS,31,Male - M,27,Female - F,,1,4/4/2015 10:40:48 PM,,0,502247,15BU008203,0,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,31,Male - M,27,Female - F,,1,4/4/2015 10:40:48 PM,,0,502156,15BU008203,0,2249
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Other Family Member - OF,48,Female - F,43,Male - M,,Yes,4/5/2015 10:45:57 AM,0,0,502392,15BU008243,0,2235
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,17,Female - F,28,Female - F,,Yes,4/9/2015 10:19:13 AM,1,0,504810,15BU008565,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Ex-Spouse -XS,23,Male - M,28,Female - F,,Yes,4/9/2015 8:56:00 PM,0,1,505261,15BU008618,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,28,Male - M,25,Female - F,,1,4/12/2015 8:06:57 PM,,0,507320,15BU008924,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Other Family Member - OF,,,27,Male - M,,1,4/15/2015 2:21:05 AM,0,1,509158,15BU009180,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,32,Male - M,25,Female - F,,Yes,4/18/2015 6:49:00 PM,0,0,512039,15BU009651,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,27,Male - M,48,Female - F,,1,4/20/2015 12:23:16 AM,,0,512823,15BU009767,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,21,Male - M,26,Female - F,,,4/23/2015 9:30:26 AM,,0,514951,15BU010067,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,22,Female - F,31,Male - M,,1,4/25/2015 12:01:13 AM,0,0,517472,15BU010253,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,30,Male - M,36,Female - F,,,4/29/2015 4:03:03 PM,,0,519463,15BU010680,0,2249
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,54,Male - M,29,Female - F,,,4/29/2015 6:45:24 PM,,0,519318,15BU010695,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,,,27,Male - M,,1,5/2/2015 2:32:30 AM,0,0,521230,15BU011026,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Child - CH,,,32,Male - M,,Yes,5/4/2015 5:44:30 PM,0,0,523020,15BU011321,1,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Spouse - SE,22,Male - M,27,Female - F,,Yes,5/5/2015 11:57:31 AM,0,0,523511,15BU011396,0,2249
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Other Family Member - OF,49,Male - M,45,Female - F,,1,5/13/2015 11:03:17 PM,,0,529877,15BU012413,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,16,Male - M,36,Female - F,,Yes,5/16/2015 2:31:39 PM,1,0,531804,15BU012741,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,24,Male - M,21,Female - F,,Yes,5/16/2015 4:18:13 PM,0,0,531865,15BU012750,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,21,Male - M,19,Female - F,,1,5/18/2015 12:28:20 AM,0,0,532786,15BU012923,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Spouse - SE,30,Male - M,30,Female - F,,,5/18/2015 9:16:58 PM,,0,533604,15BU013029,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,29,Male - M,24,Female - F,,Yes,5/21/2015 10:20:45 PM,0,0,536212,15BU013348,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,,,31,Female - F,,1,5/24/2015 12:37:00 AM,0,0,538106,15BU013609,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Aquaintance - AQ,35,Male - M,39,Female - F,,,6/1/2015 1:11:01 AM,,0,544333,15BU014459,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,44,Male - M,42,Female - F,,Yes,6/5/2015 9:59:35 AM,0,0,547814,15BU014831,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,28,Male - M,24,Female - F,,1,6/6/2015 5:20:49 AM,,0,548189,15BU014939,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Ex-Spouse -XS,26,Male - M,24,Female - F,,Yes,6/9/2015 7:36:20 PM,1,0,550498,15BU015282,0,2235
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Otherwise Known - OK,27,Male - M,27,Female - F,,Yes,6/9/2015 9:15:33 PM,0,0,550556,15BU015291,0,2249
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Parent - PA,35,Female - F,58,Female - F,,,6/13/2015 11:04:46 PM,,0,553602,15BU015784,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Friend - FR,32,Male - M,46,Male - M,,1,6/14/2015 11:17:12 PM,0,0,554154,15BU015878,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Aquaintance - AQ,44,Male - M,54,Male - M,,,6/15/2015 4:29:15 PM,,0,554589,15BU015938,1,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,30,Male - M,24,Female - F,,Yes,6/17/2015 12:32:35 AM,0,0,555618,15BU016095,0,2234
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,23,Male - M,26,Female - F,,,6/17/2015 9:17:40 PM,,0,556221,15BU016169,0,2234
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Spouse - SE,49,Female - F,44,Female - F,,1,6/19/2015 8:52:55 PM,0,0,557776,15BU016403,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,24,Male - M,21,Female - F,,,6/22/2015 9:31:48 AM,,0,559222,15BU016608,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,24,Male - M,35,Female - F,,1,6/23/2015 12:56:00 AM,0,0,559821,15BU016703,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,24,Male - M,20,Female - F,,Yes,6/25/2015 4:21:23 PM,1,0,561844,15BU016970,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Aquaintance - AQ,28,Female - F,33,Male - M,,1,6/28/2015 7:43:45 PM,,0,563875,15BU017251,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,53,Male - M,28,Female - F,,1,7/1/2015 9:56:06 PM,0,0,566113,15BU017577,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,24,Female - F,29,Male - M,,1,7/2/2015 1:08:38 AM,,0,566193,15BU017592,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,21,Male - M,26,Female - F,,1,7/5/2015 1:07:11 AM,0,0,568461,15BU017916,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,34,Male - M,29,Female - F,,,7/6/2015 11:37:13 AM,,0,569246,15BU018038,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Same Sex Relationship - HR,,,18,Male - M,,Yes,7/11/2015 6:58:50 PM,0,0,596457,15BU018665,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,27,Male - M,25,Female - F,,1,7/12/2015 2:58:37 AM,,0,573531,15BU018717,0,2234
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Spouse - SE,40,Male - M,36,Female - F,,,7/12/2015 8:48:49 AM,1,0,573612,15BU018725,0,2234
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,18,Male - M,19,Female - F,,1,7/12/2015 6:05:33 PM,1,0,573871,15BU018772,0,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Other Family Member - OF,49,Male - M,45,Female - F,,1,7/15/2015 5:01:13 PM,,0,576134,15BU019078,0,2249
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Other Family Member - OF,49,Male - M,45,Female - F,,1,7/16/2015 2:27:06 PM,0,0,576845,15BU019165,0,2249
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,24,Male - M,24,Female - F,,1,7/20/2015 2:44:29 AM,0,0,579127,15BU019528,0,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,60,Male - M,53,Female - F,,1,7/23/2015 6:59:19 PM,,0,581891,15BU019865,0,2249
